,Adjusted net national income (current US$),Consumer price index (2010 = 100),Control of Corruption: Estimate,"Current account balance (BoP, current US$)","Exports of goods, services and primary income (BoP, current US$)",External balance on goods and services (current US$),GDP growth (annual %),General government final consumption expenditure (% of GDP),General government final consumption expenditure (current US$),Government Effectiveness: Estimate,"Government expenditure on education, total (% of GDP)",Gross national expenditure (current US$),Gross value added at basic prices (GVA) (current US$),"Imports of goods, services and primary income (BoP, current US$)","Industry (including construction), value added (annual % growth)","Inflation, consumer prices (annual %)","Manufacturing, value added (annual % growth)",Merchandise exports to high-income economies (% of total merchandise exports),Merchandise imports from high-income economies (% of total merchandise imports),"Net capital account (BoP, current US$)","Net financial account (BoP, current US$)","Net primary income (BoP, current US$)","Net secondary income (BoP, current US$)",Political Stability and Absence of Violence/Terrorism: Estimate,Population growth (annual %),"Primary income payments (BoP, current US$)","Primary income receipts (BoP, current US$)",Unemployment with advanced education (% of total labor force with advanced education),Unemployment with basic education (% of total labor force with basic education),Unemployment with intermediate education (% of total labor force with intermediate education),"Unemployment, total (% of total labor force) (national estimate)",Voice and Accountability: Estimate,Classes
160,81914377873.2875,148.476613026712,-0.590034484863281,-2685300000.0,21180300000.0,-8698162038.675337,12.271990234789598,11.465112312540963,10805114631.019873,-0.0019536262843757,3.74731349945068,102941587978.7876,87606406014.40898,33979900000.0,15.89294818917388,8.24300347981809,12.93059611286877,74.79703935318065,60.68051406206053,400000.0,-3094100000.0,-4710500000.0,10114300000.0,0.287300646305084,1.06892666709415,5290100000.0,579600000.0,8.054,5.952,10.623,7.702,0.29545733332634,2
161,78171039766.9199,123.886850743312,-0.594089090824127,3097187450.59782,29126110723.964264,1051807000.0,4.23525124172572,15.280195613908525,16222352000.0,-0.240734726190567,3.6913800239563,105114059000.0,99793443000.0,29886546664.74628,0.4870510294609858,0.133251386096389,4.203598246305091,62.701572781354685,56.52550195642911,-223607241.213732,3043904437.48478,-1670054374.58002,3857623391.37985,-0.257427930831909,1.18206337539033,1758873950.56688,88819575.9868608,6.34,2.649,6.807,4.552,0.100769482553005,3
162,353377027800.611,318.936481308266,-0.70553195476532,-18610768181.5,59283561818.5,-37093690248.56596,3.2906460120221084,7.558043553301016,32096876991.71447,-0.457345426082611,3.93084812164307,461765455704.2703,403870804638.40094,109051630000.0,-1.167652146958858,5.21404940513043,-5.8923813412365575,58.14185214948774,54.95533704459815,-154900000.0,-25407848000.0,-14068563181.5,31157300000.0,-1.03284096717834,1.65838367949689,15012830000.0,944266818.5,15.277,4.885,7.039,7.441,-1.50708985328674,3
163,23213085149.6738,114.656913864202,-0.553035497665405,-1271960897.31974,8537417292.656977,-7128780000.0,11.175337082556624,19.41252728238268,5717230000.0,-0.340914160013199,3.52807998657227,36580030000.0,26247280000.0,17231702042.10668,11.098783407329194,3.46692585313154,14.27038491585617,47.86499243946796,42.95491511058051,269584370.38,-1335484040.70047,-1565506580.23101,7422323852.13,-0.0915462896227837,0.340068122361035,1773019832.11028,207513251.879267,6.081,3.623,6.169,4.327,-0.0597929991781712,3
164,29895880046.2221,127.257572871023,1.50684297084808,-1002334986.28818,31883842880.75642,-135653217.12402883,8.013462924008422,19.80539745808805,7365858275.697556,1.34501802921295,5.91065263748169,36558830603.56143,32603765930.50723,32860173948.48661,7.131722553032986,4.65316673847473,6.792231479367501,84.44803551949404,82.06948243007966,3231853597.26511,2129224972.23342,-561321390.876985,-26003918.5579324,0.74846613407135,0.105996956310127,2923551906.72901,2362230515.85202,3.445,14.234,6.854,6.178,1.18000292778015,1
165,96072352511.7058,492.356913864236,-0.422970861196518,-4507268339.97869,9502834017.380672,-10053138596.81062,5.641530717346569,8.835824526655461,9830904743.259306,-0.648736000061035,4.06524896621704,121366286403.11186,105572795228.28848,21409548318.92875,7.266068923399999,26.8395221557722,5.099748898122641,49.29227506249691,44.79477988185012,13796891.8336844,-4682605093.19838,-543313635.316108,7399445961.56938,-2.18371319770813,2.60431928274974,550321790.81145,7008155.49534227,5.483,3.197,7.939,3.935,-1.07255017757416,3
166,3467195322.36016,129.064651874522,0.443210333585739,-686576959.090778,1232931378.7840152,-1171767280.8266845,-4.881036055783881,25.07458883813244,1079468980.7791822,0.654334425926209,5.97475910186768,5468003399.926496,3668636211.490042,2655894621.349246,-6.682347705944622,0.155855722131516,-1.7234511365764291,67.82750378571994,65.34677178092831,3186700.60321173,-297610475.28797,-250462368.233831,736386283.474458,0.724108815193176,0.45397664568484,312174116.820986,61711748.5871551,5.022,2.575,5.545,4.32,-0.16624815762043,2
167,246110920377.729,115.130462665656,2.23821711540222,1222430601.65948,143587480863.2759,99350186.04651004,2.83817960418034,24.60744263236843,72953787806.20038,1.92068529129028,5.69380855560303,296371066899.2201,256899474531.00363,138881944842.56842,-0.0246464186857764,2.19457432340007,0.3087610961018896,79.80021495582703,81.5716477912841,178729660.24531,-1381333209.09092,4666043103.60747,-3485419516.52236,0.963134944438934,0.207288594407348,22161963724.2424,26825657457.6479,4.628,16.381,7.976,7.606,1.60982477664948,1
168,2472706177012.1,112.388921149413,1.28228497505188,9868141919.61126,1162543547863.154,-55704703124.03011,6.435209621049381,24.409839983565924,722374020003.8644,1.23061394691467,5.2450270652771,3015060522294.5254,2623087373391.4307,1103914676075.592,4.668122713688533,1.64233141038385,3.6793752515583975,81.90341708779373,82.16579490356425,11333815119.0043,5334617791.21189,97076428863.904,-48760847747.7993,0.32552382349968,0.285508618638434,139915929716.5,236992358580.404,5.324,14.452,8.481,7.874,1.10469245910645,1
169,15149562720.8697,154.011208333333,0.661190092563629,-1942563332.49,9134828087.11,-3064043248.7813964,10.465537197705572,13.997460777326904,2607638144.617964,0.618161380290985,3.63758993148804,21693408860.8774,16272586978.794748,13381097749.21,0.5303585676015814,9.56691433824769,4.972233550301169,21.99749262371593,37.3107358099865,38221147.24,-1936926060.28,-1181286307.51,2303706329.61,-0.429646611213684,-0.379636607027231,2229938205.23,1048651897.72,12.308,12.86,11.312,11.734,0.0104059325531125,2
170,3575973916047.79,116.484275880086,1.78317177295685,329969047797.258,2323284780787.45,230951334868.21332,3.1638199419457465,22.0277820011334,942459519643.3958,1.29082775115967,4.53096389770508,4047552599821.6406,3875103148910.791,1923596587960.9,5.415726947111182,3.06666666666673,9.39142647822348,79.97673646746097,80.82266405155326,-1473775863.78051,294682274844.731,163083167348.774,-69720350873.7376,0.725666701793671,0.0423270572552137,138899584111.11,301981545615.44,2.438,7.805,3.141,3.638,1.42001807689667,1
171,59884261177.4651,336.492909542398,-0.128527134656906,-2541423147.15389,24620250210.89552,-2065719999.311022,5.076466435335419,8.00565308777829,6366449334.274937,-0.176314115524292,3.41949439048767,81590141877.80974,74263482973.62936,30516595224.85972,-0.4785225706753522,9.9710886750444,7.822323265562602,52.58760043655556,53.38405600380508,203977249.383449,-2589844866.27745,-3830623635.0169,3354921866.81031,0.0657853037118912,2.00774487031161,4549711166.41192,719087531.395018,4.472,2.803,6.803,3.369,0.462129205465317,3
172,182451850458.878,101.909213734394,0.183452636003494,-13857822380.6524,95729988590.34271,-16684682188.941591,8.379943783580828,21.86155727624868,46929725677.425606,0.406721621751785,4.05622720718384,231352489630.1436,187061987452.1598,111023334744.30257,12.484628883405364,1.22382501019854,14.431857503335394,70.31935342067534,62.05620920534265,4707445331.01722,-7804287635.35342,717973191.743257,1435523773.30729,0.101313188672066,-1.21680248998544,7490942006.48957,8208915198.23283,10.943,16.253,16.986,14.657,0.945831060409546,2
173,73724408675.9154,153.80123012521,-1.19213712215424,1890468140.0,16265374410.0,-12105365440.678694,8.002408036391202,11.312888332615564,9735089240.41566,-0.782320499420166,3.10634994506836,98158448916.70808,80746410472.29593,30489775160.0,8.577762565877393,4.26105127422813,8.122829487791279,53.30906630586281,52.36857528322534,2311460.0,1404865080.0,-2127323070.0,16114868890.0,-0.395547091960907,1.4803168061015,3146685420.0,1019362350.0,2.594,2.83,4.084,2.174,-0.464397668838501,2
174,24740496571.4959,162.529327177779,-1.09101843833923,-1527689104.10497,8193375763.425439,-6830426635.18296,12.53409601577387,14.620015264457752,4165055458.389189,-0.818129122257233,5.81050157546997,35319144152.256004,25561282368.42308,17352703498.50921,20.051263257922784,4.48087963413445,19.43392328352043,68.72374290417737,45.05219140080796,66971113.794198,-825828032.000493,-2352372902.40962,7631638630.97883,-0.627824068069458,1.5351396675707,2483803218.24321,131430315.833589,6.581,8.641,9.033,7.94,-0.589030981063843,2
175,27425880736.3175,137.102951115116,1.67969024181366,43658556610.683,968092234817.893,20546621725.93012,6.441723826007944,12.677577449189606,46769026912.98307,1.48980629444122,4.00030994415283,348364766119.4874,353245124273.1436,921987106994.029,1.2629778574543025,1.56875834445885,5.467805624949634,32.53572807083558,42.403635249788685,-1334201264.16373,46723720852.827,25570514000.4793,-2446571213.18043,0.263209611177444,-0.91177674914823,189900230044.166,215470744177.429,4.048,6.121,5.533,5.174,-0.255466371774673,1
176,143700403603.212,132.112676056338,0.0125177456066012,-7290457170.55365,166173413476.3462,353297834.61482465,7.0857208459227365,20.86019353238515,37984335113.767296,0.5976322889328,5.00158405303955,181736743922.6544,154119125049.13852,171511987640.5391,6.660368671636903,5.11096534382855,7.985252442532271,86.6926048058781,80.22132947127513,4566138782.27,-6818928954.00946,-5819065886.58694,-1951883006.36114,0.798463761806488,-0.413751024472153,26453586909.5311,20634521022.9442,1.744,11.0,3.942,4.045,0.397210419178009,2
177,20192232160.1761,138.573742998267,1.760617852211,-758255148.615209,10308873542.510954,-513007777.9661985,4.50773501940634,27.584708433425604,7060565466.574879,1.59525525569916,7.73067569732666,26108947955.42878,22915270743.532314,10786343098.13342,5.964890988645692,4.44423970189739,9.636212835419444,93.66374290693238,80.36396874900142,-18853443.3085584,-89518191.7929766,33103443.3227655,-280785592.99272,1.3721786737442,1.6393166402584,721058128.724218,754161572.046983,4.081,9.959,5.883,6.029,1.36291229724884,1
178,2697069318282.99,192.378724699015,-0.316493511199951,-33422359357.9398,666791748668.2296,-83133636377.79942,9.050277908699414,11.185546962181196,352379050945.0493,0.250856310129166,4.63514137268066,3261391692471.6084,2877552162074.327,778451237133.5771,11.620279943682888,5.13140747176368,11.0531697522041,60.08650715711176,55.06102211939245,-307606463.211721,-33088718914.2242,-37620114037.4454,78237129107.4086,-0.691997945308685,0.797216093898126,61332047066.4471,23711933029.0016,15.781,4.877,9.571,6.38,0.0909888669848442,2
179,882648696180.561,156.484590188327,-0.449074685573578,3510715050.41252,253525236527.4176,31068585637.367783,3.7030553569093314,9.245004720236762,109692485388.70982,0.347363114356995,3.04757928848267,1142875602254.54,1138425823272.687,256278356576.90192,3.417158076127791,1.56012990525673,3.3893258503485413,49.20382710703789,47.7753109640963,80150654.3648958,968565560.8323,-31960622624.4963,6263835099.89739,-0.531467199325562,0.694717688319757,38699306058.7189,6738683434.22257,4.43,2.252,6.704,3.827,0.149607941508293,2
180,160734736216.591,127.574201605207,-1.26872527599335,24565000000.0,78762100000.0,27553600000.0,1.5833933630431003,17.88794977210557,37151768965.51724,-1.31964814662933,3.55150008201599,162425011034.48276,208753043103.44827,53272700000.0,-0.673422706101718,6.04186489058044,19.397698873404863,30.519803673615858,23.85666807555351,-17500000.0,24993300000.0,-2064200000.0,-924400000.0,-2.38455939292908,2.26888921028968,2565800000.0,501600000.0,18.841,14.662,13.4,16.173,-0.963002920150757,3
181,249681049442.11,108.732712881621,1.61967813968658,70908717709.884,834894733125.036,205736215070.95795,15.125219794957175,12.093129551025603,62085132924.61916,1.4654449224472,2.98458051681519,308808957969.4059,483044420078.3721,758776026370.708,23.397378518648267,2.35814296241712,25.21935622219513,88.65071634379203,87.2154749225793,1841097900.57701,67435001705.0497,-130411716348.196,-5209989044.44445,0.843531429767609,0.953878183519474,279491973285.858,149080256937.662,4.236,10.208,7.85,6.194,1.41824901103973,1
182,407604376045.758,109.144430728326,0.829616546630859,19095000000.0,161079500000.0,17585098909.91677,8.611990348469888,22.18077449913585,108358971509.81432,1.25266230106354,7.41640901565552,472124895048.1094,443981066427.2909,151230800000.0,6.046328459475589,1.51020047690539,4.807322811217446,67.63218860029595,69.98310006868269,466200000.0,18723100000.0,-7707600000.0,9246300000.0,-1.1222825050354,1.68190551747412,25282400000.0,17574800000.0,3.457,7.377,5.5,4.812,0.674378514289856,1
183,1755164652452.27,112.541250526224,0.517414450645447,52543138424.4584,785880263335.3542,48121800174.030304,8.313760318011248,19.421519915691025,418603729724.7995,0.326035767793655,4.13088607788086,2107238498823.9973,1936485925436.0156,710746295200.7944,14.824655717421194,1.87378325762481,15.092880924930242,81.52088858219786,72.64094514194502,3011840908.65802,59630116843.4336,27550414336.5802,-22592034557.72,0.550413906574249,-0.515599998844444,67798077115.6565,95346080760.1732,5.049,13.229,9.203,9.497,1.08490908145905,2
184,13302280442.2294,181.00906404486,-0.0529801920056343,149262141.440836,4781138536.067695,-2222393638.3871527,4.6014245042592,13.5821416742441,2150157143.7549624,0.378315657377243,5.63123989105225,18053160209.11376,12094632865.233168,8204488847.365134,2.3801045389222963,5.86278242801064,2.9596187609731714,83.98887076691207,63.36263621506899,-30894185.0378018,29454778.0889547,-418741815.438841,3572612452.73828,0.217914655804634,0.257040921915097,799175600.790665,380433785.351825,2.821,2.921,6.808,5.188,0.620010316371918,3
185,3835811076721.88,105.211812269292,1.53605020046234,197154455955.774,1267936129008.1802,-26206712404.409256,2.55932023865617,21.264871833757592,1070605657157.7178,1.3627552986145,3.31738376617432,5060827496989.393,5004710345659.561,1049216576473.2328,6.77132219962931,-0.233352779398264,9.881426162326662,58.81594843606768,52.26174389721084,-3856264548.97555,153926947006.32,240530467448.393,-21565096579.1746,1.01535642147064,-0.459952415807642,106766980834.32,347297448282.713,2.47,9.284049586776858,3.21,2.828,1.06673097610474,1
186,43544134322.3639,127.719016475095,0.0268349554389715,-3717605633.80282,14639154929.577433,-5553521126.760564,3.655641910303984,16.371807450074375,7285915492.957746,0.195509046316147,3.22043991088867,50056338028.16902,39903530563.38029,24322676056.338,2.6963146596259837,1.34609377243118,2.3205839603566147,55.33486316586338,57.25146474442033,15492957.7464789,-1874971830.98592,-231690140.84507,5965915492.95775,-0.315793395042419,1.98907685592122,1001267605.6338,769577464.788732,27.9,22.862,11.773,19.837,-0.790810167789459,3
187,125621275946.423,217.469647662139,-0.25915989279747,-2671847032.92033,73951142505.69775,16993275535.18076,4.299999997294563,11.270347037712195,22215235233.00247,0.0303977727890015,4.38569402694702,176305215099.52277,185711851282.262,75988343554.5168,5.095183399205624,8.04232062780276,4.699999994765719,56.88762417394992,33.64871627972716,233111185.23,-7262502907.44301,-24165783044.8414,-634645984.101092,-0.231327518820763,1.29950843805955,26391265552.6848,2225482507.84346,4.62,6.7,6.05,4.89,-1.13098561763763,2
188,95240841982.8691,212.469738278737,-0.735883414745331,-5744077673.61328,11886679859.86618,-10027923138.551908,7.590489473334671,12.146861127291404,13325551098.74704,-0.324745863676071,4.59009981155396,118517523896.21796,100617317501.06102,23749299843.16246,7.470948489979264,6.11090916378171,7.307889805295858,43.520093166589135,39.27850128622949,195649770.874563,-5052381426.39593,-1834697577.64297,6118542309.68291,-1.03241419792175,1.94276128252757,1896268945.48596,61571367.842982,8.619,3.731,7.981,5.693,-0.363395392894745,3
189,1452592702572.57,118.669872413341,0.733705759048462,85228200000.0,824548200000.0,64645299272.68782,4.304734819069694,18.15980061518168,330223644931.86206,1.36732113361359,4.8017201423645,1753786720191.0708,1656765840725.618,734659100000.0,5.25713358096975,2.49833333333339,7.0668227993397466,46.53723322286096,56.21686514343145,-155300000.0,78490600000.0,19444900000.0,-4660900000.0,0.62952595949173,-0.176408650734229,35679600000.0,55124500000.0,3.627,3.78,3.574,3.639,0.93204939365387,1
190,129183021129.703,133.68779685455,-0.0562744364142418,34943331016.1713,104839462108.38,11445453886.716885,1.146972338729043,25.221761237261354,34349977108.86628,-0.0731539651751518,3.75997996330261,124746371837.6475,112418048022.25755,51296435304.10669,-12.198485164360063,3.42362947609188,-32.60157422463216,5.482136378510204,62.21964970556916,1521178398.47503,36546030780.2545,25375801829.7008,-18599695788.102,0.26298251748085,-2.5628080932518,2342403361.16719,27718205190.868,5.68,0.67,6.08,2.16,-0.704744577407837,1
191,30602025359.7744,120.949398596532,0.72086238861084,-1578892163.92493,27176909031.45748,-1243069527.8139336,6.731735278246646,21.03691956312124,8297618726.495991,0.834164917469025,5.70073890686035,40686194519.507095,34473447726.37929,29176346016.450264,4.027285495059971,3.27582937431156,10.251248705043563,74.76493505260018,83.53033157373187,537261310.101013,-408621669.69694,-749958552.092333,421749668.68687,0.673323035240173,-0.843294678005026,2495687513.05916,1746933808.58588,4.619,14.244,8.82,7.513,0.896955788135529,1
192,17307089418.3336,612.355015021184,-1.24803817272186,-3404941180.70744,10240883292.47349,-6194124426.201616,-7.001238625141156,2.36013682064937,545945470.0127605,-1.31169736385345,1.66996812820435,29326065929.391747,22740348416.84389,18982248542.36855,-6.854738794581564,154.756096023393,-6.85474529489521,71.04863536305565,61.859782685307486,943376337.442849,-6175843265.30989,-1505368415.13046,5336424069.18763,-1.48194456100464,-1.24903516691702,1599338368.75045,93969953.6199891,14.469,9.544,12.329,11.301,-0.627343535423279,3
193,55896758251.78,125.413564341792,0.824829578399658,766787756.481239,54918253193.12495,3002883028.0619674,6.284710038609205,17.559938756445927,11729851862.740122,1.0187371969223,4.84267044067383,63796050757.70828,59759226795.23935,54455840867.25618,7.087424037088994,4.68354420903453,10.90398623641687,71.0377471358095,78.5572081669904,945733994.230164,1935886361.54471,-2557982791.40763,304375430.612553,0.809718430042267,0.212805429536827,4079036958.51948,1521054167.11185,4.044,16.441,9.287,7.112,1.03086280822754,1
194,49784930446.2352,118.963508963509,1.84118163585663,6819218978.17511,510206019879.836,28503066894.852257,7.168401986977486,17.471945468862586,14953208329.263325,1.67903685569763,4.63915252685547,57081039099.02234,77907558397.08403,503082681787.918,-0.4407631227063149,2.52692009066166,4.590581803238663,91.3465870493616,97.03129931438995,877184841.96639,7696531349.30406,-25798441390.8969,-304119113.743145,1.1939195394516,1.51834936706612,351072702228.617,325274260837.72,3.946,8.086,5.449,5.247,1.49592709541321,1
195,264144293995.078,123.05449091818,0.146786317229271,14493419471.0048,287349473811.2222,27025077866.770287,3.29764100831838,12.714920620048822,47532496479.25141,0.953544080257416,4.27081727981567,346807326294.652,369723855047.7337,270523458801.5734,5.775202620861222,2.47710241465448,9.503390701091648,61.0159230459183,57.39217190693617,-112678813.508744,7050396388.99762,-10154410512.0941,-2332595538.64415,0.0587539859116077,1.11985399101,33668029569.4884,23513619057.3942,4.58,4.54,4.58,4.64,-0.165285885334015,1
196,614271642642.5414,115.887166319179,0.293049514293671,214463105.743397,36679054128.5321,3179267589.4252377,12.297966778842977,19.654853931830424,3555013772.505269,0.853372395038605,5.62880754470825,14907937661.935247,16510787195.438288,36142766261.7558,5.466975608009688,1.49789217934724,3.291369269515272,78.24836950302353,78.77786309958962,177167562.236085,753787968.739426,-2038936729.47622,-321824761.032923,0.887379705905914,0.619810315667809,13184751898.6158,11145815169.1396,1.771,4.753,3.812,3.403,1.07145929336548,1
197,950153268146.986,154.676672089174,-1.02031004428864,-8342887340.99999,543089563847.0,-25612638222.35622,5.837829523018414,11.455392863088584,150358619656.82617,-0.342298775911331,4.62572002410889,1326899088258.2869,1234588870695.578,602784276673.0,6.679599552411403,5.68920847683753,9.30864044975317,93.06672126312051,68.6187408224847,-46875072.0,-1719482525.0,-33944890172.0,51351825485.0,-0.688360929489136,0.559420832085433,43814847350.0,9869957178.0,4.699,3.59,5.048,4.019,-0.0762767419219017,2
198,9347566299.61219,218.130243126627,-0.552942454814911,-2108439815.12517,9241901499.41691,-305782418.25460005,1.636769577366621,14.912736523155528,2279626780.104198,-0.516419470310211,3.34389615058899,15994868110.614342,13740012435.349586,11779460062.35011,-2.2201682113366985,7.35281243380219,-0.8698491481358985,5.93089076667961,28.788120341695237,113983000.273503,-2203843318.56832,-2231828651.5417,429118747.808027,0.705798923969269,1.60937103615911,2523517495.33591,291688843.794211,7.781,5.502,8.843,7.747,0.312444865703583,3
199,5252776808.51927,119.249434576437,-0.0434206426143646,-541201377.194857,2918797457.492528,-1134847529.5637329,13.043464252155232,19.709367046099423,1155250261.126101,-0.0299339517951012,4.465157510804349,6996276217.59286,4757062233.772624,3933241707.4182816,1.3891843653212703,2.41080198403165,9.40810562061634,42.132884825289686,50.67513006092452,-325927.043653963,-208000318.15242,120673546.149946,473242872.730896,-0.0525020584464073,-0.337762721786185,295811150.019192,416484696.169138,12.89,28.826,18.05,16.543,0.168784514069557,3
200,126525657646.188,113.419774613788,-0.420962542295456,-3348692437.5592,48011260339.769554,-13138811839.682863,8.020984370009884,19.00116652428324,26947035784.89988,-0.173474416136742,5.60131072998047,154956608923.151,127218004726.93729,63175418824.192566,7.064871535254696,1.40195883962006,7.80441450369014,75.38320858471107,68.51031804956466,318558.570036253,-2406117821.82539,-2039231440.12191,11815466046.8638,-0.402591288089752,1.05148431222073,2960256664.84257,921025224.720659,25.34,14.64,25.96,12.28,-0.604895234107971,2
201,11748409338.5417,200.799346249151,-0.818972706794739,-3600804619.69182,6623773859.034935,6847453341.926842,2.37743248203482,16.62553567460864,132826337876.32098,-0.754338085651398,7.02751064300537,772938959503.2274,14206836395.02024,10950835092.82574,1.6936399401363218,6.40847652975692,1.9397743388922064,39.73110359288835,48.53864287325408,64928428.6805821,-3537941897.11489,-339857954.515793,726256614.098992,-1.25935423374176,2.84211234895462,559208815.654739,219350861.138945,7.332,6.15,16.43,3.426,-0.608309328556061,3
202,813878767423.321,120.523715504927,2.00462627410889,124923907853.246,1173972428267.172,115882530100.77332,6.191857104271165,25.75721897983774,265216504391.4686,1.72705924510956,5.13583135604858,913795808228.6676,916028821934.0938,1041378476597.114,7.168451209620571,2.67572008805385,10.357622770787756,87.43581459407302,65.42335633091402,734282815.007194,121273052272.078,16824075177.2002,-7670043816.81089,0.892923951148987,0.523490508168757,292054552705.339,308878627882.539,2.93,7.027,4.009,4.21,1.49022936820984,1
203,207100908403.858,120.779210747308,2.17015552520752,-14803987779.0309,61840524517.58282,-9958975809.874098,5.1678473591699685,20.88879293881245,53381666430.89546,1.30689489841461,5.54056978225708,263223228179.3748,195622301361.28,76401217734.9271,3.9411464017477016,3.94112060778728,2.343154245638829,53.454677419513615,60.8078818124562,-60794239.3705596,-11327127057.8536,-6498764086.4008,-244013934.393621,1.3952362537384,0.415621677337565,13417263783.4157,6917804866.55352,2.93,6.75,4.93,3.776,1.59364664554596,1
204,11611573902.2831,177.047156631849,-1.25470376014709,-438478858.14,6634321141.86,-1903868745.1090767,10.3468976209071,15.39279433194312,2177446276.2905035,-0.884373903274536,4.08665704727173,16049720711.800858,12603019127.937077,9255800000.0,21.410324133295266,4.92841396948968,14.22785565043651,67.814617620675,33.737487248980344,86100000.0,-694976209.488424,-897400000.0,2183000000.0,-0.47199821472168,1.39120241997296,914000000.0,16600000.0,7.101,4.664,7.005,5.2,-1.2854220867157,3
205,363312013594.576,354.296242254442,-1.1032567024231,-3254163170.28253,52755939607.082825,-322411051.0355796,3.647186540724462,16.62553567460864,132826337876.32098,-1.02781987190247,3.0636899471283,772938959503.2274,434459984326.8821,77961263096.3369,-0.4677202561189659,16.9528457221608,3.348365024994095,36.71350130728776,41.42947793921756,10555507248.2543,-6349976316.73601,-8583080409.89572,21951160318.9714,-1.78729927539825,2.40636338101405,10483241775.1546,1900161365.25883,17.149,7.883,14.089,10.695,-0.637754738330841,3
206,11015539375.0803,118.464166666667,-0.374614268541336,-374849512.258476,9375388559.872482,-2216455230.1604514,5.506016461184899,15.830688919729466,2216036187.6935787,-0.121169298887253,3.30014991760254,16214811201.574884,12093290178.941072,12144772387.125069,0.4727131979964269,3.23074912132919,9.954410579451944,78.1453163847773,64.61441940707353,8399165.7400625,-297968480.501644,-615538786.494724,2394534314.99409,0.0624171979725361,-0.359578821721077,782436853.327067,166898066.832343,11.742,22.891,15.642,15.779,0.135947868227959,2
207,378328312982.983,126.06098995566,2.10870814323425,66253680666.851,251976902896.7899,74749592549.47614,3.908686776894172,22.44934065784121,113002793946.44936,1.79795169830322,5.04169225692749,428618393480.7916,453373690337.60187,177232142955.581,3.1893968904342103,3.48388055266678,5.656905883727276,84.94908129469685,71.11674125935889,-129607649.342741,67916543265.0386,11847505987.2969,-8490959704.80823,1.08847510814667,0.534772281874925,36901183650.55,48748689637.8469,2.606,10.28,3.496,4.369,1.73818778991699,1
208,56515483861.806,114.243138094728,0.0621689148247242,-4783481595.38783,48237010275.752846,9821991417.425228,3.092276687374465,22.140303724980768,19525971651.49545,-0.155156835913658,4.35383987426758,78370210143.04291,88929458257.47723,44855888742.03566,1.050760527680339,1.54663705583749,4.491818108594714,39.3646272975609,75.93523938659524,39713914.1742523,-5939994036.78991,-5975453975.74731,-8164603129.10486,0.431887984275818,-0.5059218392323,7640151291.00726,1664697315.25995,4.52,0.37,3.18,1.9,-1.1918785572052,3
209,326464029639.238,219.078900139702,-0.809737384319305,-12283106000.0,36246020000.0,-31112850067.102104,6.513885758527024,10.929567677614308,38091362850.26996,-0.438364118337631,1.6874612569809,379629503754.0165,326157293625.21576,81536126000.0,8.19771771055919,9.49621056124947,10.522723277096688,68.86351723508609,45.8281362081154,213000000.0,-12525000000.0,-4388000000.0,33007000000.0,-1.7136561870575,1.83406208240793,5022000000.0,634000000.0,16.149,5.148,9.665,6.338,-0.841158211231232,3
210,51479784105.6909,122.134886004963,-0.591235816478729,-2050666472.75,28470726184.07,-2376462800.0,15.835765045401985,11.419592075585143,7103294600.0,0.124233782291412,3.26910948753357,64579188000.0,65379314000.0,30703126402.99,29.59176829347882,1.6307033730189,11.352774096519354,49.26891925404352,54.62641868665625,4313800.0,-1056006207.35,-5146486010.87,181733746.17,0.307120054960251,1.3156150150044,6279110211.48,1132624200.61,7.483,9.8,12.935,10.293,0.54219651222229,2
211,18341899498.9312,170.839243117812,-0.77021861076355,4498872107.1384,11716443087.30705,520159449.9798244,-0.780328796906943,15.314317370177632,601417419.3748642,-0.886141121387482,1.8748300075531,3406998416.9848223,24975242767.27328,7519819186.755011,-7.896243109864869,4.48359014042398,7.279987118376297,74.26213263808866,62.177785996628565,5831100.0,6245644933.41311,-1124870531.81395,302248206.58635,-0.576708912849426,2.02856054038959,1216561846.6,91691314.78605,2.383,1.63,4.952,2.62,0.0302433706820011,3
212,35184118793.8752,153.370941306755,-1.02597737312317,-308060506.011564,14951754334.106298,492159930.1268628,4.01673731780312,12.013631687470964,4799553974.471266,-0.655436873435974,3.41070008277893,39458740008.62129,37134695801.78522,15793819530.73418,5.044353735603252,4.787983101236,6.887132209120466,24.247092099931912,28.06292355911775,217465688.54,-529019980.97931,-1346612597.72028,534004690.616262,-0.0009995908476412,1.27761600231743,1477641022.41278,131028424.6925,2.762,4.99,5.928,7.311,0.0041736969724297,2
213,170492332492.267,138.576404455789,-0.653225958347321,-5063835854.31734,67246981139.2922,6749294044.097827,13.417530290994703,13.866628885133771,31022116945.15783,-0.294465482234955,3.97350001335144,216968505012.42865,204618206575.65903,78108128163.1555,17.133181683823622,4.27166381536798,18.443063104110397,53.628237310868045,46.94825390417054,3499262.49836748,-11168656052.3621,-18067131850.8201,5797311169.54601,-0.355285465717316,1.22566025209601,19400314958.4163,1333183107.5963,6.62,3.342,6.372,5.097,0.175867527723312,2
